hr,fr,jr,flr,jaw_angle,temple_ratio,chin_ratio,label
0.7957657156535667,0.85187825629388,0.892568772728614,0.7797259318623962,111.51341639391816,1.0205710534121382,0.8020235797329286,Heart
1.056880729094649,0.870630235773469,0.8668688734599325,1.0386331188407418,104.91584876148912,1.0175688700108794,0.7769032137793358,Heart
0.8296194467034028,0.8612942031749986,0.8633236935526218,0.8176752912881953,114.25002125950786,1.0146074554807571,0.7780536193743124,Heart
0.8395047810706057,0.8514656430088388,0.8554500890707464,0.8245549257925637,112.36253263691329,1.0181308179848323,0.7599461222685528,Heart
0.8162840049142234,0.8849697383520512,0.8766993818111616,0.8070391790534883,112.78273336531065,1.011455237986807,0.7904738478635808,Heart
1.0099922747286936,0.8826959028122136,0.8796835242162792,0.9945970735078263,110.55614976149843,1.0154788322135015,0.7932207766668301,Heart
1.5104895095049595,0.8762036913178061,0.8407990754697717,1.4877784150908546,76.15869264359094,1.0152651054644573,0.7520815929397767,Heart
0.8925597075578893,0.8320624035185826,0.8815416897169955,0.8872036527511115,111.75626178739326,1.0060370071630897,0.7820434108353194,Heart
1.0329736906074296,0.8565674698965179,0.9089490568018462,1.020942903341774,98.6066074882779,1.011783996172828,0.8165933602414664,Heart
0.7842702064595655,0.841652683555818,0.8913422628494334,0.7821228370863418,115.30221807480713,1.0027455653656954,0.8024947066620517,Heart
0.854220822269262,0.8545905802386988,0.8779891298570747,0.8464499498883455,112.32527545086047,1.0091805456210867,0.7865957136411418,Heart
0.8870332520186621,0.8494403099266122,0.8821316426582602,0.8746806295638604,120.62511661069549,1.0141224374214861,0.7886397454338808,Heart
0.9930400897234296,0.8657616570604718,0.8801902662023717,0.9806254595976451,108.70164646996811,1.0126599100648257,0.7894458100742254,Heart
0.9613225274729404,0.8406410266368184,0.8730386125741152,0.9455705708171523,110.1990278454214,1.0166586790472714,0.7841814399160543,Heart
0.9109537466795805,0.8696385491497551,0.8582374235797494,0.8920929660424387,109.59051475586283,1.0211421694319744,0.7695885474854104,Heart
1.1985148239924055,0.842614813624294,0.8735856312761306,1.1929704369369152,99.346838646448,1.0046475477378352,0.779765798543444,Heart
1.156229539469207,0.8510550355584081,0.8752395168963898,1.1415425246196738,100.96959755804944,1.012865937564986,0.7811172200286356,Heart
0.9224767600165151,0.8149247233673755,0.8953481474051392,0.9206149047787993,109.4801023852968,1.0020224039694026,0.7962846918652252,Heart
1.0247091106711659,0.8002908681076012,0.9176154674515682,1.0169266360194338,108.54891270551819,1.0076529361864246,0.8210189639885276,Heart
0.9773741258888632,0.8548104858595241,0.8570419284926053,0.957365917204352,109.49880060373064,1.020899228105945,0.7727033684920064,Heart
1.066167814232583,0.8393085743701129,0.8802699972178701,1.0482279250319497,108.89728843658129,1.0171144927283695,0.7923679941366506,Heart
1.0378199967737343,0.857436258261309,0.8828160987775661,1.0319198974510033,111.27799796151302,1.005717594299039,0.7783643605960678,Heart
0.7475084257640916,0.864456420263654,0.8588906898821876,0.7358785485754363,120.0985771761577,1.015804071488657,0.7661077331509446,Heart
0.8211326174598574,0.8648649140695136,0.8516677248397877,0.8079736427192947,117.74437313987954,1.016286391095971,0.7620534066351785,Heart
1.0422373542475876,0.8512891922491246,0.9061307502506808,1.0354437015075193,109.76513825255745,1.006561102965016,0.8216880972067081,Heart
0.8743278002939687,0.8603926935564871,0.8440034318410706,0.8627472573313157,114.58104722340316,1.0134228684753799,0.7526806533830741,Heart
0.8398029090087765,0.841395410635143,0.8826875735215882,0.8284140011791145,117.09658706052006,1.0137478456586342,0.7878306107944311,Heart
0.7771417991286141,0.8524274935085775,0.8714842203952177,0.7609206731848037,119.0761363994366,1.021317762173444,0.7822787352391278,Heart
0.9504995508456178,0.8638868905450882,0.8928619193822562,0.9398970765385939,114.02383236834616,1.0112804631184409,0.7871858869618129,Heart
1.0089772667341288,0.8352337009921563,0.8935637867003557,1.0057023617891134,114.02868314855613,1.003256336138248,0.8015666754138419,Heart
0.9969898767213846,0.8426790701231568,0.8588080813888141,0.981984224763919,99.95951561577006,1.0152809501202253,0.7744632858967301,Heart
1.273573614309748,0.836956086938166,0.8694197168105444,1.2553028110811435,94.00534313206744,1.0145548970872362,0.7757249307716606,Heart
0.805803945829301,0.8513684417576011,0.8863600385317363,0.7977633778718783,118.42704251739747,1.0100788882774638,0.7986392424760826,Heart
0.9950212087943604,0.873030061676006,0.8688541544966035,0.9819670812036119,100.33693014080228,1.0132938545910806,0.7744473627597975,Heart
0.9264354933279928,0.8634150025345307,0.86662112454416,0.9078620141533178,117.41982160529206,1.020458482550343,0.7848098498838303,Heart
0.8397503775232027,0.8274923426351486,0.8704797655038734,0.8268291510371734,119.77460611432971,1.0156274442789313,0.7840977703588514,Heart
0.9105671443073657,0.8216391614414069,0.9215451321560538,0.9065912527222588,115.48122596661636,1.0043855393190353,0.8331014316435906,Heart
0.7844846898422204,0.8849139564468615,0.8509859763033085,0.7682274778109777,117.57096717550006,1.0211619767592366,0.7517283933269768,Heart
1.4857494765618868,0.8549966777237031,0.8740499251380772,1.4587497567026104,82.66849775207811,1.0185088084746674,0.7813777336465176,Heart
0.9421858029012794,0.8650022955676426,0.8581526750054584,0.9205120200132009,107.23312842113083,1.0235453556464889,0.7624505108661579,Heart
0.7651895505775511,0.868293774684697,0.8897704262410966,0.757652899641775,117.36596445239798,1.0099473663195107,0.8072538702905436,Heart
0.8830800671891961,0.8244190326318085,0.8782463133135789,0.8722792765900579,111.28541678222469,1.0123822620679022,0.7758723615935155,Heart
0.9140519734091637,0.8920509523910629,0.8742489147542228,0.9012741391058983,122.53520879879765,1.014177522408378,0.7942068706903296,Heart
0.7999804308376071,0.8636905221778979,0.8745584541520824,0.7864864418833319,117.86293475049668,1.0171573065162602,0.7866484533677763,Heart
0.9425093641837738,0.8486403604790298,0.8655738028913846,0.9356282975184158,104.21300370644612,1.0073544875498195,0.7687969591592524,Heart
1.0110443343132602,0.8303117740218592,0.8757699894883192,0.9979897275895797,99.99885777109868,1.0130809029018875,0.7805742119889553,Heart
